"ll","alpha","lambda1","lambda2","lambda3"
-4665.02514453321,2.103778383677,0.0220484044452009,0.0519699804657633,0.00573115641302459
-4665.02514453321,2.103778383677,0.0220484044452009,0.0519699804657633,0.00573115641302459
-4665.60578567351,2.03517589847293,0.0266114455499185,0.0656695470154416,0.00524909015662845
-4665.60578567351,2.03517589847293,0.0266114455499185,0.0656695470154416,0.00524909015662845
-4665.60578567351,2.03517589847293,0.0266114455499185,0.0656695470154416,0.00524909015662845
-4665.60578567351,2.03517589847293,0.0266114455499185,0.0656695470154416,0.00524909015662845
-4665.60578567351,2.03517589847293,0.0266114455499185,0.0656695470154416,0.00524909015662845
-4665.60578567351,2.03517589847293,0.0266114455499185,0.0656695470154416,0.00524909015662845
-4665.68183913542,2.07162747286523,0.0223496346586883,0.0654365016843506,0.00358973308608264
-4665.68183913542,2.07162747286523,0.0223496346586883,0.0654365016843506,0.00358973308608264
-4665.68183913542,2.07162747286523,0.0223496346586883,0.0654365016843506,0.00358973308608264
-4665.68183913542,2.07162747286523,0.0223496346586883,0.0654365016843506,0.00358973308608264
-4665.68183913542,2.07162747286523,0.0223496346586883,0.0654365016843506,0.00358973308608264
-4665.68183913542,2.07162747286523,0.0223496346586883,0.0654365016843506,0.00358973308608264
-4665.68183913542,2.07162747286523,0.0223496346586883,0.0654365016843506,0.00358973308608264
-4665.78544146573,2.03141459615851,0.0285755990375069,0.0693288641079567,0.00576111153851047
-4665.78544146573,2.03141459615851,0.0285755990375069,0.0693288641079567,0.00576111153851047
-4665.2661900755,2.10470646056147,0.0214924793845328,0.0553078368161831,0.00614297094954314
-4665.2661900755,2.10470646056147,0.0214924793845328,0.0553078368161831,0.00614297094954314
-4665.2661900755,2.10470646056147,0.0214924793845328,0.0553078368161831,0.00614297094954314
-4665.2661900755,2.10470646056147,0.0214924793845328,0.0553078368161831,0.00614297094954314
-4665.2661900755,2.10470646056147,0.0214924793845328,0.0553078368161831,0.00614297094954314
-4667.29017001755,1.98373303047501,0.0304722895217208,0.076390759294845,0.00644238301272021
-4667.29017001755,1.98373303047501,0.0304722895217208,0.076390759294845,0.00644238301272021
-4667.88053150658,2.06813536931017,0.0190478217520431,0.0646005921913738,0.00315786810100114
-4666.06932490043,2.05397563825685,0.0226627382474369,0.0661222237848514,0.00357225518451624
-4666.06932490043,2.05397563825685,0.0226627382474369,0.0661222237848514,0.00357225518451624
-4666.58504861481,2.05900497376744,0.0230986730210194,0.0653268026055245,0.0065188095459402
-4666.58504861481,2.05900497376744,0.0230986730210194,0.0653268026055245,0.0065188095459402
-4666.58504861481,2.05900497376744,0.0230986730210194,0.0653268026055245,0.0065188095459402
-4666.58504861481,2.05900497376744,0.0230986730210194,0.0653268026055245,0.0065188095459402
-4666.69397752078,2.10322375202889,0.0219073980589794,0.061786827406312,0.00654185552357434
-4666.69397752078,2.10322375202889,0.0219073980589794,0.061786827406312,0.00654185552357434
-4665.62550047572,2.17248848861921,0.0146179399445968,0.0475078843208097,0.00260761623002959
-4665.62550047572,2.17248848861921,0.0146179399445968,0.0475078843208097,0.00260761623002959
-4667.0515110531,2.14934573104324,0.0166614029621454,0.0567544405029179,0.00212738309211857
-4667.0515110531,2.14934573104324,0.0166614029621454,0.0567544405029179,0.00212738309211857
-4667.0515110531,2.14934573104324,0.0166614029621454,0.0567544405029179,0.00212738309211857
-4665.94227856615,2.14884967726481,0.0196519591912474,0.0532627636136841,0.00470027771005662
-4665.94227856615,2.14884967726481,0.0196519591912474,0.0532627636136841,0.00470027771005662
-4664.7789713676,2.11066366349877,0.0198982929303718,0.0540744261518394,0.00439885885729522
-4664.7789713676,2.11066366349877,0.0198982929303718,0.0540744261518394,0.00439885885729522
-4666.07858895228,2.10615012097542,0.0187532419050509,0.0514771428665203,0.00609479642145607
-4666.07858895228,2.10615012097542,0.0187532419050509,0.0514771428665203,0.00609479642145607
-4666.07858895228,2.10615012097542,0.0187532419050509,0.0514771428665203,0.00609479642145607
-4666.77581149763,2.14243827828498,0.0198617997142102,0.0385951821680032,0.00651937574220405
-4666.77581149763,2.14243827828498,0.0198617997142102,0.0385951821680032,0.00651937574220405
-4666.77581149763,2.14243827828498,0.0198617997142102,0.0385951821680032,0.00651937574220405
-4666.77581149763,2.14243827828498,0.0198617997142102,0.0385951821680032,0.00651937574220405
-4665.60439483201,2.12194011186781,0.0202517133257984,0.0457436120877262,0.00686696646671447
-4665.60439483201,2.12194011186781,0.0202517133257984,0.0457436120877262,0.00686696646671447
-4666.47810700086,2.09492844839301,0.0225214023466141,0.0494051699773138,0.00850747446111447
-4666.47810700086,2.09492844839301,0.0225214023466141,0.0494051699773138,0.00850747446111447
-4666.47810700086,2.09492844839301,0.0225214023466141,0.0494051699773138,0.00850747446111447
-4666.47810700086,2.09492844839301,0.0225214023466141,0.0494051699773138,0.00850747446111447
-4666.47810700086,2.09492844839301,0.0225214023466141,0.0494051699773138,0.00850747446111447
-4666.77948428571,2.11691083335724,0.0215862546698659,0.0518031488470016,0.00819350819961929
-4666.77948428571,2.11691083335724,0.0215862546698659,0.0518031488470016,0.00819350819961929
-4666.77948428571,2.11691083335724,0.0215862546698659,0.0518031488470016,0.00819350819961929
-4666.77948428571,2.11691083335724,0.0215862546698659,0.0518031488470016,0.00819350819961929
-4666.94013569215,2.03019716285521,0.02910752054466,0.0561626704701661,0.00931761104119484
-4666.94013569215,2.03019716285521,0.02910752054466,0.0561626704701661,0.00931761104119484
-4667.1381184505,2.04250501533292,0.0276929938822621,0.0574123156871106,0.010031024916583
-4667.1381184505,2.04250501533292,0.0276929938822621,0.0574123156871106,0.010031024916583
-4667.1381184505,2.04250501533292,0.0276929938822621,0.0574123156871106,0.010031024916583
-4667.1381184505,2.04250501533292,0.0276929938822621,0.0574123156871106,0.010031024916583
-4667.1381184505,2.04250501533292,0.0276929938822621,0.0574123156871106,0.010031024916583
-4667.1381184505,2.04250501533292,0.0276929938822621,0.0574123156871106,0.010031024916583
-4667.16636513948,2.1374049291563,0.0208456888900262,0.0486755990980146,0.00816152010348917
-4667.16636513948,2.1374049291563,0.0208456888900262,0.0486755990980146,0.00816152010348917
-4667.16636513948,2.1374049291563,0.0208456888900262,0.0486755990980146,0.00816152010348917
-4667.16636513948,2.1374049291563,0.0208456888900262,0.0486755990980146,0.00816152010348917
-4667.16636513948,2.1374049291563,0.0208456888900262,0.0486755990980146,0.00816152010348917
-4667.16636513948,2.1374049291563,0.0208456888900262,0.0486755990980146,0.00816152010348917
-4667.79379375131,2.03844116395853,0.0277218222601405,0.0682004707085524,0.00960566949315298
-4667.79379375131,2.03844116395853,0.0277218222601405,0.0682004707085524,0.00960566949315298
-4667.79379375131,2.03844116395853,0.0277218222601405,0.0682004707085524,0.00960566949315298
-4667.39772343719,2.0755395745886,0.0222298294764119,0.0587317788508077,0.00829998949423418
-4667.39772343719,2.0755395745886,0.0222298294764119,0.0587317788508077,0.00829998949423418
-4667.77075171654,2.04674695029072,0.0221650988666064,0.0636415021358594,0.00659536689945924
-4667.66735030515,2.02227398202983,0.0244424303773471,0.0740254047925782,0.00510690535931082
-4667.66735030515,2.02227398202983,0.0244424303773471,0.0740254047925782,0.00510690535931082
-4667.66735030515,2.02227398202983,0.0244424303773471,0.0740254047925782,0.00510690535931082
-4667.66735030515,2.02227398202983,0.0244424303773471,0.0740254047925782,0.00510690535931082
-4667.40289138405,2.06501767479727,0.0204426041746126,0.0677147209789934,0.00413216276752513
-4667.02199138694,2.09998487076469,0.0181695847031829,0.0611823214836055,0.00432545955224019
-4667.74249513018,2.16225708223772,0.0139129295954563,0.0529564080076999,0.00335076763879759
-4667.74249513018,2.16225708223772,0.0139129295954563,0.0529564080076999,0.00335076763879759
-4667.74249513018,2.16225708223772,0.0139129295954563,0.0529564080076999,0.00335076763879759
-4665.19360845535,2.19266382522792,0.0146733458605948,0.0387552851359932,0.00489565642588029
-4665.28509617222,2.15597516289911,0.0185611118319882,0.0488805504094769,0.00434692693944924
-4665.32708690224,2.11709713149009,0.02172526193963,0.0514917901043152,0.00480845634234658
-4665.32708690224,2.11709713149009,0.02172526193963,0.0514917901043152,0.00480845634234658
-4665.32708690224,2.11709713149009,0.02172526193963,0.0514917901043152,0.00480845634234658
-4667.31964813177,2.1063255466883,0.0224416752248318,0.0420098538247352,0.00582872887382637
-4667.31964813177,2.1063255466883,0.0224416752248318,0.0420098538247352,0.00582872887382637
-4667.31964813177,2.1063255466883,0.0224416752248318,0.0420098538247352,0.00582872887382637
-4666.60086238184,2.06436506041096,0.027366359675186,0.0516639388841109,0.00796361645597318
-4666.8081944996,2.08855761936257,0.0263610354633944,0.0510611785989692,0.00715221365397067
-4666.8081944996,2.08855761936257,0.0263610354633944,0.0510611785989692,0.00715221365397067
-4664.79067530402,2.10218838041965,0.0207003802091876,0.0536511649111575,0.00469292513431752
-4664.79067530402,2.10218838041965,0.0207003802091876,0.0536511649111575,0.00469292513431752
-4664.79067530402,2.10218838041965,0.0207003802091876,0.0536511649111575,0.00469292513431752
-4664.79067530402,2.10218838041965,0.0207003802091876,0.0536511649111575,0.00469292513431752
-4664.79067530402,2.10218838041965,0.0207003802091876,0.0536511649111575,0.00469292513431752
-4664.79067530402,2.10218838041965,0.0207003802091876,0.0536511649111575,0.00469292513431752
-4664.79067530402,2.10218838041965,0.0207003802091876,0.0536511649111575,0.00469292513431752
-4666.00430693351,2.06018013345297,0.0231463332956091,0.0647557103264733,0.0030692025052938
-4666.00430693351,2.06018013345297,0.0231463332956091,0.0647557103264733,0.0030692025052938
-4665.54798702788,2.06692820575473,0.0230445275016249,0.064558654639124,0.00514001011789602
-4665.54798702788,2.06692820575473,0.0230445275016249,0.064558654639124,0.00514001011789602
-4665.78612432018,2.06327732965579,0.0218011191478718,0.0586954654121546,0.00496002328067838
-4665.78612432018,2.06327732965579,0.0218011191478718,0.0586954654121546,0.00496002328067838
-4665.78612432018,2.06327732965579,0.0218011191478718,0.0586954654121546,0.00496002328067838
-4665.78612432018,2.06327732965579,0.0218011191478718,0.0586954654121546,0.00496002328067838
-4665.78612432018,2.06327732965579,0.0218011191478718,0.0586954654121546,0.00496002328067838
-4665.5123818683,2.09975772239568,0.0202420724435031,0.0554162567067091,0.0059543686280068
-4665.5123818683,2.09975772239568,0.0202420724435031,0.0554162567067091,0.0059543686280068
-4665.5123818683,2.09975772239568,0.0202420724435031,0.0554162567067091,0.0059543686280068
-4665.5123818683,2.09975772239568,0.0202420724435031,0.0554162567067091,0.0059543686280068
-4664.89411512164,2.10255733648586,0.0204048982150383,0.054190430043514,0.00405512269081048
-4664.89411512164,2.10255733648586,0.0204048982150383,0.054190430043514,0.00405512269081048
-4664.89411512164,2.10255733648586,0.0204048982150383,0.054190430043514,0.00405512269081048
-4666.06167091755,2.07426607696425,0.0234897010319929,0.0668205170200529,0.00319048192916131
-4666.06167091755,2.07426607696425,0.0234897010319929,0.0668205170200529,0.00319048192916131
-4666.84888840858,1.99639479736996,0.0304295204706522,0.0798842248916642,0.00449816133937667
-4666.84888840858,1.99639479736996,0.0304295204706522,0.0798842248916642,0.00449816133937667
-4666.84888840858,1.99639479736996,0.0304295204706522,0.0798842248916642,0.00449816133937667
-4668.07339144406,1.97608152003736,0.031041413444434,0.0828904905863346,0.00680046855361907
-4668.07339144406,1.97608152003736,0.031041413444434,0.0828904905863346,0.00680046855361907
-4666.57186242042,2.03611135550217,0.0259103797516678,0.0719727661215428,0.00630801783123316
-4667.11118341406,1.97930876809017,0.0348630132647435,0.0731277851498379,0.00792955836336059
-4667.36559206805,2.01297350440949,0.0331944629736812,0.0804436995453883,0.00558774984331999
-4667.47763245305,2.04345700136433,0.0295800307296745,0.0779298192366711,0.00469875645737928
-4667.32717970177,2.05473277891377,0.0288089243698949,0.0744585476969148,0.00548454858547491
-4667.32717970177,2.05473277891377,0.0288089243698949,0.0744585476969148,0.00548454858547491
-4667.32717970177,2.05473277891377,0.0288089243698949,0.0744585476969148,0.00548454858547491
-4667.32717970177,2.05473277891377,0.0288089243698949,0.0744585476969148,0.00548454858547491
-4667.32717970177,2.05473277891377,0.0288089243698949,0.0744585476969148,0.00548454858547491
-4667.32717970177,2.05473277891377,0.0288089243698949,0.0744585476969148,0.00548454858547491
-4667.32717970177,2.05473277891377,0.0288089243698949,0.0744585476969148,0.00548454858547491
-4665.92603022318,2.07318838536702,0.0221713947623938,0.0668556114660204,0.00344448702844344
-4665.79541811209,2.03549178820906,0.0266788964341492,0.0605388395208973,0.00605872069404303
-4665.79541811209,2.03549178820906,0.0266788964341492,0.0605388395208973,0.00605872069404303
-4665.79541811209,2.03549178820906,0.0266788964341492,0.0605388395208973,0.00605872069404303
-4665.79541811209,2.03549178820906,0.0266788964341492,0.0605388395208973,0.00605872069404303
-4665.79541811209,2.03549178820906,0.0266788964341492,0.0605388395208973,0.00605872069404303
-4665.79541811209,2.03549178820906,0.0266788964341492,0.0605388395208973,0.00605872069404303
-4666.11180024488,2.06651358702785,0.025304761595923,0.0517602613015194,0.00791530075898649
-4665.60247279558,2.18258588762513,0.0161580894897304,0.0377610720658675,0.00466880182395233
-4665.60247279558,2.18258588762513,0.0161580894897304,0.0377610720658675,0.00466880182395233
-4665.60247279558,2.18258588762513,0.0161580894897304,0.0377610720658675,0.00466880182395233
-4665.60247279558,2.18258588762513,0.0161580894897304,0.0377610720658675,0.00466880182395233
-4665.60247279558,2.18258588762513,0.0161580894897304,0.0377610720658675,0.00466880182395233
-4665.60247279558,2.18258588762513,0.0161580894897304,0.0377610720658675,0.00466880182395233
-4665.60247279558,2.18258588762513,0.0161580894897304,0.0377610720658675,0.00466880182395233
-4665.60247279558,2.18258588762513,0.0161580894897304,0.0377610720658675,0.00466880182395233
-4665.60247279558,2.18258588762513,0.0161580894897304,0.0377610720658675,0.00466880182395233
-4665.65690835762,2.05377886517883,0.0266581462459536,0.0665288910649536,0.00600389679420615
-4665.65690835762,2.05377886517883,0.0266581462459536,0.0665288910649536,0.00600389679420615
-4665.65690835762,2.05377886517883,0.0266581462459536,0.0665288910649536,0.00600389679420615
-4665.88493597859,2.1161224148789,0.0226682431149874,0.0560923640295392,0.00568453484489397
-4665.88493597859,2.1161224148789,0.0226682431149874,0.0560923640295392,0.00568453484489397
-4665.88493597859,2.1161224148789,0.0226682431149874,0.0560923640295392,0.00568453484489397
-4665.88493597859,2.1161224148789,0.0226682431149874,0.0560923640295392,0.00568453484489397
-4665.88493597859,2.1161224148789,0.0226682431149874,0.0560923640295392,0.00568453484489397
-4664.84875778896,2.14595830859136,0.0168366739949906,0.0476986284613435,0.00356309085880766
-4666.2143577211,2.08706890436309,0.0235381942592276,0.0655401962475213,0.00570301202507203
-4667.13884920128,2.17535080641177,0.0136376194469133,0.045716474152623,0.00480993983236647
-4666.74055990788,2.18972021179554,0.0145515214741642,0.0487919341405265,0.00455957944791132
-4665.79886374718,2.11052649627443,0.0207649650966439,0.0578881261957908,0.00601074313775408
-4667.02228351473,2.02560456275337,0.0288877097748742,0.0665675629959405,0.00928134002195189
-4667.02228351473,2.02560456275337,0.0288877097748742,0.0665675629959405,0.00928134002195189
-4667.02228351473,2.02560456275337,0.0288877097748742,0.0665675629959405,0.00928134002195189
-4667.02228351473,2.02560456275337,0.0288877097748742,0.0665675629959405,0.00928134002195189
-4666.06437706201,2.07208156015244,0.0225342580091327,0.0505737106009463,0.00677812284534166
-4666.06437706201,2.07208156015244,0.0225342580091327,0.0505737106009463,0.00677812284534166
-4666.06437706201,2.07208156015244,0.0225342580091327,0.0505737106009463,0.00677812284534166
-4666.06437706201,2.07208156015244,0.0225342580091327,0.0505737106009463,0.00677812284534166
-4666.06437706201,2.07208156015244,0.0225342580091327,0.0505737106009463,0.00677812284534166
-4666.08196946398,2.08235123337865,0.0213933276278255,0.0583812077264231,0.00658371297912169
-4666.08196946398,2.08235123337865,0.0213933276278255,0.0583812077264231,0.00658371297912169
-4664.85470306298,2.11477313716802,0.0191843261723562,0.0510047734401676,0.00497145359043913
-4664.85470306298,2.11477313716802,0.0191843261723562,0.0510047734401676,0.00497145359043913
-4664.85470306298,2.11477313716802,0.0191843261723562,0.0510047734401676,0.00497145359043913
-4664.85470306298,2.11477313716802,0.0191843261723562,0.0510047734401676,0.00497145359043913
-4664.85470306298,2.11477313716802,0.0191843261723562,0.0510047734401676,0.00497145359043913
-4664.85470306298,2.11477313716802,0.0191843261723562,0.0510047734401676,0.00497145359043913
-4664.85470306298,2.11477313716802,0.0191843261723562,0.0510047734401676,0.00497145359043913
-4664.85470306298,2.11477313716802,0.0191843261723562,0.0510047734401676,0.00497145359043913
-4664.85470306298,2.11477313716802,0.0191843261723562,0.0510047734401676,0.00497145359043913
-4664.85470306298,2.11477313716802,0.0191843261723562,0.0510047734401676,0.00497145359043913
-4664.85470306298,2.11477313716802,0.0191843261723562,0.0510047734401676,0.00497145359043913
-4664.85470306298,2.11477313716802,0.0191843261723562,0.0510047734401676,0.00497145359043913
-4664.85470306298,2.11477313716802,0.0191843261723562,0.0510047734401676,0.00497145359043913
-4664.85470306298,2.11477313716802,0.0191843261723562,0.0510047734401676,0.00497145359043913
-4664.85470306298,2.11477313716802,0.0191843261723562,0.0510047734401676,0.00497145359043913
-4664.85470306298,2.11477313716802,0.0191843261723562,0.0510047734401676,0.00497145359043913
-4664.85470306298,2.11477313716802,0.0191843261723562,0.0510047734401676,0.00497145359043913
-4665.5814315355,2.17312210336351,0.0169125796000625,0.0484943809598683,0.00485461045035713
-4665.5814315355,2.17312210336351,0.0169125796000625,0.0484943809598683,0.00485461045035713
-4665.5814315355,2.17312210336351,0.0169125796000625,0.0484943809598683,0.00485461045035713
-4665.5814315355,2.17312210336351,0.0169125796000625,0.0484943809598683,0.00485461045035713
-4665.5814315355,2.17312210336351,0.0169125796000625,0.0484943809598683,0.00485461045035713
-4665.5814315355,2.17312210336351,0.0169125796000625,0.0484943809598683,0.00485461045035713
-4665.11098050556,2.15476311061903,0.0184461777161991,0.0469520591237538,0.0052256764206969
-4665.11098050556,2.15476311061903,0.0184461777161991,0.0469520591237538,0.0052256764206969
-4665.11098050556,2.15476311061903,0.0184461777161991,0.0469520591237538,0.0052256764206969
-4666.90488577605,2.21502985969253,0.0113065396786482,0.0396442724099569,0.00376862135011952
-4665.73650365222,2.21139025744057,0.0131422832107446,0.0420343169454404,0.00424850652118436
-4665.73650365222,2.21139025744057,0.0131422832107446,0.0420343169454404,0.00424850652118436
-4665.73650365222,2.21139025744057,0.0131422832107446,0.0420343169454404,0.00424850652118436
-4665.95568925451,2.16952119792547,0.0183300122986417,0.0476053295421106,0.00543210225922411
-4665.95568925451,2.16952119792547,0.0183300122986417,0.0476053295421106,0.00543210225922411
-4665.95568925451,2.16952119792547,0.0183300122986417,0.0476053295421106,0.00543210225922411
-4665.95568925451,2.16952119792547,0.0183300122986417,0.0476053295421106,0.00543210225922411
-4667.15366911611,2.12790318827923,0.0209359657593326,0.059167128421424,0.00631511556938755
-4666.14128866924,2.19442743416914,0.0139134491222217,0.0471400366836666,0.00393232129658504
-4666.51949014746,2.16798933427366,0.0184268292180504,0.0437250237292276,0.00696651945736109
-4666.51949014746,2.16798933427366,0.0184268292180504,0.0437250237292276,0.00696651945736109
-4666.51949014746,2.16798933427366,0.0184268292180504,0.0437250237292276,0.00696651945736109
-4665.54742863325,2.10077829768334,0.023483262108298,0.0515480638688007,0.0064345216848265
-4666.31102316068,2.05397562535241,0.0285222852162452,0.0610142955708089,0.00549805205043147
-4666.31102316068,2.05397562535241,0.0285222852162452,0.0610142955708089,0.00549805205043147
-4666.31102316068,2.05397562535241,0.0285222852162452,0.0610142955708089,0.00549805205043147
-4666.78090652467,2.13596040927785,0.0218068848621255,0.0444226404520016,0.0056039739134947
-4666.9246898779,2.10735796686702,0.0241992142394358,0.0455391899417655,0.00708625634470226
-4666.51348041365,2.15885237003023,0.0164701151929677,0.0363108734741895,0.00515298372040236
-4665.99454959012,2.15060522407002,0.0199279758927329,0.0458978760125138,0.00468562389337434
-4665.99454959012,2.15060522407002,0.0199279758927329,0.0458978760125138,0.00468562389337434
-4665.99454959012,2.15060522407002,0.0199279758927329,0.0458978760125138,0.00468562389337434
-4666.29340688361,2.12540096231694,0.0225420985206587,0.0471117957892256,0.0061938510987262
-4665.14428096503,2.10921462692214,0.0206410636414185,0.0498874616772475,0.00622329930244656
-4665.14428096503,2.10921462692214,0.0206410636414185,0.0498874616772475,0.00622329930244656
-4665.14428096503,2.10921462692214,0.0206410636414185,0.0498874616772475,0.00622329930244656
-4665.14428096503,2.10921462692214,0.0206410636414185,0.0498874616772475,0.00622329930244656
-4665.14428096503,2.10921462692214,0.0206410636414185,0.0498874616772475,0.00622329930244656
-4665.14428096503,2.10921462692214,0.0206410636414185,0.0498874616772475,0.00622329930244656
-4665.16314196439,2.07025418642821,0.0246526010105598,0.0586847644160798,0.00533775727762005
-4665.16314196439,2.07025418642821,0.0246526010105598,0.0586847644160798,0.00533775727762005
-4665.16314196439,2.07025418642821,0.0246526010105598,0.0586847644160798,0.00533775727762005
-4665.16314196439,2.07025418642821,0.0246526010105598,0.0586847644160798,0.00533775727762005
-4665.11939442833,2.098619807752,0.0196014715357116,0.0527900583530501,0.00459808498421117
-4665.11939442833,2.098619807752,0.0196014715357116,0.0527900583530501,0.00459808498421117
-4665.11939442833,2.098619807752,0.0196014715357116,0.0527900583530501,0.00459808498421117
-4665.80645468858,2.17509361812573,0.0137472824778808,0.045912870881839,0.00260856580966831
-4665.80645468858,2.17509361812573,0.0137472824778808,0.045912870881839,0.00260856580966831
-4665.90727756978,2.12987076299381,0.0194825301136014,0.0465103435744181,0.00360415212537817
-4665.90727756978,2.12987076299381,0.0194825301136014,0.0465103435744181,0.00360415212537817
-4665.90727756978,2.12987076299381,0.0194825301136014,0.0465103435744181,0.00360415212537817
-4665.90727756978,2.12987076299381,0.0194825301136014,0.0465103435744181,0.00360415212537817
-4665.90727756978,2.12987076299381,0.0194825301136014,0.0465103435744181,0.00360415212537817
-4665.90727756978,2.12987076299381,0.0194825301136014,0.0465103435744181,0.00360415212537817
-4665.90727756978,2.12987076299381,0.0194825301136014,0.0465103435744181,0.00360415212537817
-4665.90727756978,2.12987076299381,0.0194825301136014,0.0465103435744181,0.00360415212537817
-4665.90727756978,2.12987076299381,0.0194825301136014,0.0465103435744181,0.00360415212537817
-4665.90727756978,2.12987076299381,0.0194825301136014,0.0465103435744181,0.00360415212537817
-4665.90727756978,2.12987076299381,0.0194825301136014,0.0465103435744181,0.00360415212537817
-4666.94381415798,2.20180429555089,0.0123259786199083,0.0398771510111237,0.0018992636460733
-4666.94381415798,2.20180429555089,0.0123259786199083,0.0398771510111237,0.0018992636460733
-4666.94381415798,2.20180429555089,0.0123259786199083,0.0398771510111237,0.0018992636460733
-4666.94381415798,2.20180429555089,0.0123259786199083,0.0398771510111237,0.0018992636460733
-4666.94381415798,2.20180429555089,0.0123259786199083,0.0398771510111237,0.0018992636460733
-4666.94381415798,2.20180429555089,0.0123259786199083,0.0398771510111237,0.0018992636460733
-4666.94381415798,2.20180429555089,0.0123259786199083,0.0398771510111237,0.0018992636460733
-4665.28212240124,2.16062468930539,0.0175979935853667,0.0452971803316699,0.0037246580687698
-4665.28212240124,2.16062468930539,0.0175979935853667,0.0452971803316699,0.0037246580687698
-4665.28212240124,2.16062468930539,0.0175979935853667,0.0452971803316699,0.0037246580687698
-4666.3276558828,2.06653674898661,0.0229007269888367,0.0693563899788908,0.00301919581638386
-4666.3276558828,2.06653674898661,0.0229007269888367,0.0693563899788908,0.00301919581638386
-4666.3276558828,2.06653674898661,0.0229007269888367,0.0693563899788908,0.00301919581638386
-4668.97493975452,1.99736698506569,0.0300058115905852,0.0832765131549324,0.00182691505194722
-4668.97493975452,1.99736698506569,0.0300058115905852,0.0832765131549324,0.00182691505194722
-4670.26157196493,1.99998781940378,0.031244707891939,0.090116013576406,0.00134515555393877
-4670.26157196493,1.99998781940378,0.031244707891939,0.090116013576406,0.00134515555393877
-4670.26157196493,1.99998781940378,0.031244707891939,0.090116013576406,0.00134515555393877
-4670.26157196493,1.99998781940378,0.031244707891939,0.090116013576406,0.00134515555393877
-4670.26157196493,1.99998781940378,0.031244707891939,0.090116013576406,0.00134515555393877
-4670.26157196493,1.99998781940378,0.031244707891939,0.090116013576406,0.00134515555393877
-4668.52064714374,1.99240510885318,0.0342791469159418,0.09190678518234,0.00404537280184839
-4668.23867650518,1.97761720435691,0.034960858719777,0.092974624219627,0.00548462717845592
-4668.23867650518,1.97761720435691,0.034960858719777,0.092974624219627,0.00548462717845592
-4668.23867650518,1.97761720435691,0.034960858719777,0.092974624219627,0.00548462717845592
-4667.38411090447,2.09993755675069,0.0249715539325821,0.0653068348545695,0.00464340584227095
-4667.38411090447,2.09993755675069,0.0249715539325821,0.0653068348545695,0.00464340584227095
-4666.36767773194,2.01419091568477,0.0305497388643211,0.0759530024209896,0.00604065234208599
-4666.36767773194,2.01419091568477,0.0305497388643211,0.0759530024209896,0.00604065234208599
-4665.65331848388,2.06154776637913,0.026468498617634,0.0651623380424817,0.0058071574269412
-4665.65331848388,2.06154776637913,0.026468498617634,0.0651623380424817,0.0058071574269412
-4665.07910787591,2.07948571359002,0.0226595821265601,0.0579982604402265,0.00565559141028651
-4665.07910787591,2.07948571359002,0.0226595821265601,0.0579982604402265,0.00565559141028651
-4665.14417129229,2.06635004229116,0.024207273311119,0.0580874314723717,0.00549481486597207
-4665.52928763393,2.07286044034349,0.024015744523914,0.0593581985319541,0.00394880245029049
-4665.52928763393,2.07286044034349,0.024015744523914,0.0593581985319541,0.00394880245029049
-4665.52928763393,2.07286044034349,0.024015744523914,0.0593581985319541,0.00394880245029049
-4666.23371168144,2.00913440423715,0.0298502759972197,0.0737319037445752,0.00508584166435279
-4666.23371168144,2.00913440423715,0.0298502759972197,0.0737319037445752,0.00508584166435279
-4665.88280079147,2.07199061827823,0.0252919599444834,0.0636757519769739,0.00400703698418501
-4666.52390565063,2.10088206379536,0.0233208980185981,0.0479932000422581,0.00493039924376167
-4666.38421219621,2.10712833751927,0.023482293516494,0.0471271082509363,0.00584070114351402
-4665.2421504527,2.16529969925024,0.0154141864288974,0.040227033101243,0.00430472365712032
-4666.65484205256,2.16982169527038,0.0171271682009699,0.0385574758546863,0.00385446906590846
-4666.33610341131,2.05667608693362,0.0288970254974297,0.0608644518409903,0.0067789056120478
-4666.33610341131,2.05667608693362,0.0288970254974297,0.0608644518409903,0.0067789056120478
-4666.33610341131,2.05667608693362,0.0288970254974297,0.0608644518409903,0.0067789056120478
-4666.33610341131,2.05667608693362,0.0288970254974297,0.0608644518409903,0.0067789056120478
-4666.33610341131,2.05667608693362,0.0288970254974297,0.0608644518409903,0.0067789056120478
-4666.33610341131,2.05667608693362,0.0288970254974297,0.0608644518409903,0.0067789056120478
-4666.33610341131,2.05667608693362,0.0288970254974297,0.0608644518409903,0.0067789056120478
-4666.33610341131,2.05667608693362,0.0288970254974297,0.0608644518409903,0.0067789056120478
-4666.33610341131,2.05667608693362,0.0288970254974297,0.0608644518409903,0.0067789056120478
-4665.96188777703,2.03911624595238,0.028407736005563,0.0693858391983206,0.00643673697573607
-4665.16499710751,2.10416605396824,0.0221128965952832,0.0576962996362516,0.00493956241419868
-4665.16499710751,2.10416605396824,0.0221128965952832,0.0576962996362516,0.00493956241419868
-4665.63036332142,2.08600604517936,0.021126061754965,0.0632866158395713,0.00342599556288256
-4665.63036332142,2.08600604517936,0.021126061754965,0.0632866158395713,0.00342599556288256
-4666.2861165751,2.04656791785588,0.0269412834554107,0.0649158844419994,0.0037401564069106
-4666.2861165751,2.04656791785588,0.0269412834554107,0.0649158844419994,0.0037401564069106
-4666.2861165751,2.04656791785588,0.0269412834554107,0.0649158844419994,0.0037401564069106
